Location,Variant,Time,AgeGrp,ASFR
China,Medium,2040,30-34,90.853
China,Medium,2040,35-39,49.183
China,Medium,2040,40-44,11.042
China,Medium,2040,45-49,0.664
China,Medium,2040,50-54,0.016
China,Medium,2041,10-14,0.029
China,Medium,2041,15-19,5.349
China,Medium,2041,20-24,33.049
China,Medium,2041,25-29,78.539
China,Medium,2041,30-34,92.477
China,Medium,2041,35-39,49.987
China,Medium,2041,40-44,11.209
China,Medium,2041,45-49,0.685
China,Medium,2041,50-54,0.014
China,Medium,2042,10-14,0.029
China,Medium,2042,15-19,5.381
China,Medium,2042,20-24,33.306
China,Medium,2042,25-29,78.901
China,Medium,2042,30-34,92.97
China,Medium,2042,35-39,50.396
China,Medium,2042,40-44,11.274
China,Medium,2042,45-49,0.693
China,Medium,2042,50-54,0.013
China,Medium,2043,10-14,0.029
China,Medium,2043,15-19,5.379
China,Medium,2043,20-24,32.929
China,Medium,2043,25-29,79.018
China,Medium,2043,30-34,92.915
China,Medium,2043,35-39,50.453
China,Medium,2043,40-44,11.252
China,Medium,2043,45-49,0.694
China,Medium,2043,50-54,0.012
China,Medium,2044,10-14,0.029
China,Medium,2044,15-19,5.422
China,Medium,2044,20-24,32.671
China,Medium,2044,25-29,80.232
China,Medium,2044,30-34,93.736
China,Medium,2044,35-39,50.955
China,Medium,2044,40-44,11.355
China,Medium,2044,45-49,0.703
China,Medium,2044,50-54,0.012
China,Medium,2045,10-14,0.029
China,Medium,2045,15-19,5.41
China,Medium,2045,20-24,32.061
China,Medium,2045,25-29,80.848
China,Medium,2045,30-34,93.598
China,Medium,2045,35-39,50.878
China,Medium,2045,40-44,11.433
China,Medium,2045,45-49,0.714
China,Medium,2045,50-54,0.013
China,Medium,2046,10-14,0.029
China,Medium,2046,15-19,5.425
China,Medium,2046,20-24,31.998
China,Medium,2046,25-29,81.907
China,Medium,2046,30-34,93.816
China,Medium,2046,35-39,50.928
China,Medium,2046,40-44,11.582
China,Medium,2046,45-49,0.725
China,Medium,2046,50-54,0.013
China,Medium,2047,10-14,0.029
China,Medium,2047,15-19,5.45
China,Medium,2047,20-24,32.196
China,Medium,2047,25-29,82.436
China,Medium,2047,30-34,94.38
China,Medium,2047,35-39,51.229
China,Medium,2047,40-44,11.709
China,Medium,2047,45-49,0.728
China,Medium,2047,50-54,0.014
China,Medium,2048,10-14,0.029
China,Medium,2048,15-19,5.462
China,Medium,2048,20-24,32.322
China,Medium,2048,25-29,82.242
China,Medium,2048,30-34,94.71
China,Medium,2048,35-39,51.449
China,Medium,2048,40-44,11.797
China,Medium,2048,45-49,0.73
China,Medium,2048,50-54,0.014
China,Medium,2049,10-14,0.029
China,Medium,2049,15-19,5.471
China,Medium,2049,20-24,32.405
China,Medium,2049,25-29,81.763
China,Medium,2049,30-34,94.781
China,Medium,2049,35-39,51.555
China,Medium,2049,40-44,11.86
China,Medium,2049,45-49,0.734
China,Medium,2049,50-54,0.014
China,Medium,2050,10-14,0.029
China,Medium,2050,15-19,5.48
China,Medium,2050,20-24,32.481
China,Medium,2050,25-29,81.324
China,Medium,2050,30-34,94.689
China,Medium,2050,35-39,51.536
China,Medium,2050,40-44,11.871
China,Medium,2050,45-49,0.744
China,Medium,2050,50-54,0.014
China,Medium,2051,10-14,0.029
China,Medium,2051,15-19,5.477
China,Medium,2051,20-24,32.491
China,Medium,2051,25-29,81.184
China,Medium,2051,30-34,94.297
China,Medium,2051,35-39,51.319
China,Medium,2051,40-44,11.801
China,Medium,2051,45-49,0.754
China,Medium,2051,50-54,0.014
China,Medium,2052,10-14,0.03
China,Medium,2052,15-19,5.498
China,Medium,2052,20-24,32.662
China,Medium,2052,25-29,81.671
China,Medium,2052,30-34,94.768
China,Medium,2052,35-39,51.705
China,Medium,2052,40-44,11.881
China,Medium,2052,45-49,0.763
China,Medium,2052,50-54,0.014
China,Medium,2053,10-14,0.03
China,Medium,2053,15-19,5.511
China,Medium,2053,20-24,32.82
China,Medium,2053,25-29,82.129
China,Medium,2053,30-34,95.509
China,Medium,2053,35-39,51.819
China,Medium,2053,40-44,11.964
China,Medium,2053,45-49,0.771
China,Medium,2053,50-54,0.014
China,Medium,2054,10-14,0.03
China,Medium,2054,15-19,5.507
China,Medium,2054,20-24,32.846
China,Medium,2054,25-29,82.225
China,Medium,2054,30-34,96.018
China,Medium,2054,35-39,51.346
China,Medium,2054,40-44,11.947
China,Medium,2054,45-49,0.775
China,Medium,2054,50-54,0.014
China,Medium,2055,10-14,0.03
China,Medium,2055,15-19,5.502
China,Medium,2055,20-24,32.806
China,Medium,2055,25-29,82.144
China,Medium,2055,30-34,96.394
China,Medium,2055,35-39,50.581
China,Medium,2055,40-44,11.843
China,Medium,2055,45-49,0.771
China,Medium,2055,50-54,0.015
China,Medium,2056,10-14,0.03
China,Medium,2056,15-19,5.503
China,Medium,2056,20-24,32.751
China,Medium,2056,25-29,82.039
China,Medium,2056,30-34,96.447
China,Medium,2056,35-39,49.711
China,Medium,2056,40-44,11.718
China,Medium,2056,45-49,0.763
China,Medium,2056,50-54,0.015
China,Medium,2057,10-14,0.031
China,Medium,2057,15-19,5.516
China,Medium,2057,20-24,32.732
China,Medium,2057,25-29,82.043
China,Medium,2057,30-34,96.481
China,Medium,2057,35-39,49.676
China,Medium,2057,40-44,11.781
China,Medium,2057,45-49,0.766
China,Medium,2057,50-54,0.015
China,Medium,2058,10-14,0.031
China,Medium,2058,15-19,5.561
China,Medium,2058,20-24,32.874
China,Medium,2058,25-29,82.486
China,Medium,2058,30-34,97.036
China,Medium,2058,35-39,50.494
China,Medium,2058,40-44,11.744
China,Medium,2058,45-49,0.772
China,Medium,2058,50-54,0.015
China,Medium,2059,10-14,0.031
China,Medium,2059,15-19,5.56
China,Medium,2059,20-24,32.759
China,Medium,2059,25-29,82.248
China,Medium,2059,30-34,96.79
China,Medium,2059,35-39,51.117
China,Medium,2059,40-44,11.425
China,Medium,2059,45-49,0.765
China,Medium,2059,50-54,0.015
China,Medium,2060,10-14,0.031
China,Medium,2060,15-19,5.598
China,Medium,2060,20-24,32.871
China,Medium,2060,25-29,82.511
China,Medium,2060,30-34,97.138
China,Medium,2060,35-39,52.041
China,Medium,2060,40-44,11.119
China,Medium,2060,45-49,0.758
China,Medium,2060,50-54,0.015
China,Medium,2061,10-14,0.032
China,Medium,2061,15-19,5.663
China,Medium,2061,20-24,33.115
China,Medium,2061,25-29,83.043
China,Medium,2061,30-34,97.811
China,Medium,2061,35-39,52.631
China,Medium,2061,40-44,10.834
China,Medium,2061,45-49,0.754
China,Medium,2061,50-54,0.015
China,Medium,2062,10-14,0.032
China,Medium,2062,15-19,5.688
China,Medium,2062,20-24,33.143
China,Medium,2062,25-29,82.994
China,Medium,2062,30-34,97.82
China,Medium,2062,35-39,52.621
China,Medium,2062,40-44,10.832
China,Medium,2062,45-49,0.761
China,Medium,2062,50-54,0.015
China,Medium,2063,10-14,0.032
China,Medium,2063,15-19,5.738
China,Medium,2063,20-24,33.31
China,Medium,2063,25-29,83.269
China,Medium,2063,30-34,98.231
China,Medium,2063,35-39,52.831
China,Medium,2063,40-44,11.154
China,Medium,2063,45-49,0.752
China,Medium,2063,50-54,0.015
China,Medium,2064,10-14,0.032
China,Medium,2064,15-19,5.771
China,Medium,2064,20-24,33.386
China,Medium,2064,25-29,83.33
China,Medium,2064,30-34,98.359
China,Medium,2064,35-39,52.909
China,Medium,2064,40-44,11.534
China,Medium,2064,45-49,0.724
China,Medium,2064,50-54,0.015
China,Medium,2065,10-14,0.032
China,Medium,2065,15-19,5.792
China,Medium,2065,20-24,33.41
China,Medium,2065,25-29,83.264
China,Medium,2065,30-34,98.288
China,Medium,2065,35-39,52.892
China,Medium,2065,40-44,11.849
China,Medium,2065,45-49,0.693
China,Medium,2065,50-54,0.015
China,Medium,2066,10-14,0.032
China,Medium,2066,15-19,5.837
China,Medium,2066,20-24,33.573
China,Medium,2066,25-29,83.52
China,Medium,2066,30-34,98.57
China,Medium,2066,35-39,53.059
China,Medium,2066,40-44,11.977
China,Medium,2066,45-49,0.665
China,Medium,2066,50-54,0.015
China,Medium,2067,10-14,0.032
China,Medium,2067,15-19,5.872
China,Medium,2067,20-24,33.71
China,Medium,2067,25-29,83.73
China,Medium,2067,30-34,98.796
China,Medium,2067,35-39,53.199
China,Medium,2067,40-44,11.999
China,Medium,2067,45-49,0.669
China,Medium,2067,50-54,0.015
China,Medium,2068,10-14,0.032
China,Medium,2068,15-19,5.858
China,Medium,2068,20-24,33.637
China,Medium,2068,25-29,83.415
China,Medium,2068,30-34,98.405
China,Medium,2068,35-39,53.005
China,Medium,2068,40-44,11.947
China,Medium,2068,45-49,0.693
China,Medium,2068,50-54,0.015
China,Medium,2069,10-14,0.032
China,Medium,2069,15-19,5.881
China,Medium,2069,20-24,33.832
China,Medium,2069,25-29,83.77
China,Medium,2069,30-34,98.787
China,Medium,2069,35-39,53.224
China,Medium,2069,40-44,12.0
China,Medium,2069,45-49,0.728
China,Medium,2069,50-54,0.014
China,Medium,2070,10-14,0.032
China,Medium,2070,15-19,5.893
China,Medium,2070,20-24,33.982
China,Medium,2070,25-29,84.039
China,Medium,2070,30-34,99.028
China,Medium,2070,35-39,53.374
China,Medium,2070,40-44,12.041
China,Medium,2070,45-49,0.757
China,Medium,2070,50-54,0.013
China,Medium,2071,10-14,0.032
China,Medium,2071,15-19,5.905
China,Medium,2071,20-24,34.133
China,Medium,2071,25-29,84.313
China,Medium,2071,30-34,99.229
China,Medium,2071,35-39,53.521
China,Medium,2071,40-44,12.078
China,Medium,2071,45-49,0.766
China,Medium,2071,50-54,0.013
China,Medium,2072,10-14,0.032
China,Medium,2072,15-19,5.919
China,Medium,2072,20-24,34.294
China,Medium,2072,25-29,84.653
China,Medium,2072,30-34,99.507
China,Medium,2072,35-39,53.729
China,Medium,2072,40-44,12.129
China,Medium,2072,45-49,0.768
China,Medium,2072,50-54,0.013
China,Medium,2073,10-14,0.031
China,Medium,2073,15-19,5.895
China,Medium,2073,20-24,34.28
China,Medium,2073,25-29,84.647
China,Medium,2073,30-34,99.373
China,Medium,2073,35-39,53.732
China,Medium,2073,40-44,12.131
China,Medium,2073,45-49,0.767
China,Medium,2073,50-54,0.013
China,Medium,2074,10-14,0.031
China,Medium,2074,15-19,5.899
China,Medium,2074,20-24,34.466
China,Medium,2074,25-29,85.188
China,Medium,2074,30-34,99.876
China,Medium,2074,35-39,54.055
China,Medium,2074,40-44,12.207
China,Medium,2074,45-49,0.772
China,Medium,2074,50-54,0.014
China,Medium,2075,10-14,0.031
China,Medium,2075,15-19,5.864
China,Medium,2075,20-24,34.43
China,Medium,2075,25-29,85.2
China,Medium,2075,30-34,99.749
China,Medium,2075,35-39,54.002
China,Medium,2075,40-44,12.206
China,Medium,2075,45-49,0.772
China,Medium,2075,50-54,0.015
China,Medium,2076,10-14,0.031
China,Medium,2076,15-19,5.825
China,Medium,2076,20-24,34.379
China,Medium,2076,25-29,85.178
China,Medium,2076,30-34,99.563
China,Medium,2076,35-39,53.899
China,Medium,2076,40-44,12.205
China,Medium,2076,45-49,0.772
China,Medium,2076,50-54,0.015
China,Medium,2077,10-14,0.031
China,Medium,2077,15-19,5.807
China,Medium,2077,20-24,34.425
China,Medium,2077,25-29,85.393
China,Medium,2077,30-34,99.688
China,Medium,2077,35-39,53.952
China,Medium,2077,40-44,12.249
China,Medium,2077,45-49,0.775
China,Medium,2077,50-54,0.015
China,Medium,2078,10-14,0.031
China,Medium,2078,15-19,5.792
China,Medium,2078,20-24,34.445
China,Medium,2078,25-29,85.59
China,Medium,2078,30-34,99.837
China,Medium,2078,35-39,54.012
China,Medium,2078,40-44,12.304
China,Medium,2078,45-49,0.778
China,Medium,2078,50-54,0.015
China,Medium,2079,10-14,0.031
China,Medium,2079,15-19,5.783
China,Medium,2079,20-24,34.449
China,Medium,2079,25-29,85.786
China,Medium,2079,30-34,100.013
China,Medium,2079,35-39,54.081
China,Medium,2079,40-44,12.348
China,Medium,2079,45-49,0.781
China,Medium,2079,50-54,0.015
China,Medium,2080,10-14,0.031
China,Medium,2080,15-19,5.766
China,Medium,2080,20-24,34.33
China,Medium,2080,25-29,85.677
China,Medium,2080,30-34,99.843
China,Medium,2080,35-39,53.943
China,Medium,2080,40-44,12.329
China,Medium,2080,45-49,0.78
China,Medium,2080,50-54,0.015
China,Medium,2081,10-14,0.031
China,Medium,2081,15-19,5.78
China,Medium,2081,20-24,34.379
China,Medium,2081,25-29,86.005
China,Medium,2081,30-34,100.176
China,Medium,2081,35-39,54.054
China,Medium,2081,40-44,12.362
China,Medium,2081,45-49,0.785
China,Medium,2081,50-54,0.015
China,Medium,2082,10-14,0.031
China,Medium,2082,15-19,5.791
China,Medium,2082,20-24,34.42
China,Medium,2082,25-29,86.276
China,Medium,2082,30-34,100.471
China,Medium,2082,35-39,54.145
China,Medium,2082,40-44,12.386
China,Medium,2082,45-49,0.79
China,Medium,2082,50-54,0.015
China,Medium,2083,10-14,0.031
China,Medium,2083,15-19,5.771
China,Medium,2083,20-24,34.249
China,Medium,2083,25-29,85.956
China,Medium,2083,30-34,100.157
China,Medium,2083,35-39,53.891
China,Medium,2083,40-44,12.327
China,Medium,2083,45-49,0.79
China,Medium,2083,50-54,0.015
China,Medium,2084,10-14,0.031
China,Medium,2084,15-19,5.782
China,Medium,2084,20-24,34.266
China,Medium,2084,25-29,86.048
China,Medium,2084,30-34,100.371
China,Medium,2084,35-39,53.91
China,Medium,2084,40-44,12.328
China,Medium,2084,45-49,0.793
China,Medium,2084,50-54,0.015
China,Medium,2085,10-14,0.032
China,Medium,2085,15-19,5.792
China,Medium,2085,20-24,34.304
China,Medium,2085,25-29,86.113
China,Medium,2085,30-34,100.562
China,Medium,2085,35-39,53.915
China,Medium,2085,40-44,12.316
China,Medium,2085,45-49,0.794
China,Medium,2085,50-54,0.015
China,Medium,2086,10-14,0.032
China,Medium,2086,15-19,5.803
China,Medium,2086,20-24,34.34
China,Medium,2086,25-29,86.153
China,Medium,2086,30-34,100.736
China,Medium,2086,35-39,53.903
China,Medium,2086,40-44,12.29
China,Medium,2086,45-49,0.794
China,Medium,2086,50-54,0.015
China,Medium,2087,10-14,0.032
China,Medium,2087,15-19,5.784
China,Medium,2087,20-24,34.221
China,Medium,2087,25-29,85.815
China,Medium,2087,30-34,100.457
China,Medium,2087,35-39,53.676
China,Medium,2087,40-44,12.212
China,Medium,2087,45-49,0.791
China,Medium,2087,50-54,0.015
China,Medium,2088,10-14,0.032
China,Medium,2088,15-19,5.797
China,Medium,2088,20-24,34.261
China,Medium,2088,25-29,85.845
China,Medium,2088,30-34,100.623
China,Medium,2088,35-39,53.718
China,Medium,2088,40-44,12.184
China,Medium,2088,45-49,0.789
China,Medium,2088,50-54,0.015
China,Medium,2089,10-14,0.032
China,Medium,2089,15-19,5.807
China,Medium,2089,20-24,34.255
China,Medium,2089,25-29,85.771
China,Medium,2089,30-34,100.666
China,Medium,2089,35-39,53.71
China,Medium,2089,40-44,12.137
China,Medium,2089,45-49,0.787
China,Medium,2089,50-54,0.015
China,Medium,2090,10-14,0.032
China,Medium,2090,15-19,5.823
China,Medium,2090,20-24,34.277
China,Medium,2090,25-29,85.797
China,Medium,2090,30-34,100.788
China,Medium,2090,35-39,53.749
China,Medium,2090,40-44,12.099
China,Medium,2090,45-49,0.784
China,Medium,2090,50-54,0.015
China,Medium,2091,10-14,0.032
China,Medium,2091,15-19,5.826
China,Medium,2091,20-24,34.205
China,Medium,2091,25-29,85.586
China,Medium,2091,30-34,100.628
China,Medium,2091,35-39,53.637
China,Medium,2091,40-44,12.025
China,Medium,2091,45-49,0.778
China,Medium,2091,50-54,0.015
China,Medium,2092,10-14,0.033
China,Medium,2092,15-19,5.878
China,Medium,2092,20-24,34.409
China,Medium,2092,25-29,86.078
China,Medium,2092,30-34,101.291
China,Medium,2092,35-39,53.982
China,Medium,2092,40-44,12.063
China,Medium,2092,45-49,0.779
China,Medium,2092,50-54,0.015
China,Medium,2093,10-14,0.033
China,Medium,2093,15-19,5.879
China,Medium,2093,20-24,34.333
China,Medium,2093,25-29,85.845
China,Medium,2093,30-34,101.075
China,Medium,2093,35-39,53.91
China,Medium,2093,40-44,12.019
China,Medium,2093,45-49,0.773
China,Medium,2093,50-54,0.015
China,Medium,2094,10-14,0.033
China,Medium,2094,15-19,5.91
China,Medium,2094,20-24,34.464
China,Medium,2094,25-29,86.099
China,Medium,2094,30-34,101.417
China,Medium,2094,35-39,54.169
China,Medium,2094,40-44,12.054
China,Medium,2094,45-49,0.771
China,Medium,2094,50-54,0.015
China,Medium,2095,10-14,0.033
China,Medium,2095,15-19,5.923
China,Medium,2095,20-24,34.511
China,Medium,2095,25-29,86.136
China,Medium,2095,30-34,101.483
China,Medium,2095,35-39,54.297
China,Medium,2095,40-44,12.06
China,Medium,2095,45-49,0.767
China,Medium,2095,50-54,0.015
China,Medium,2096,10-14,0.033
China,Medium,2096,15-19,5.953
China,Medium,2096,20-24,34.65
China,Medium,2096,25-29,86.374
China,Medium,2096,30-34,101.779
China,Medium,2096,35-39,54.56
China,Medium,2096,40-44,12.094
China,Medium,2096,45-49,0.765
China,Medium,2096,50-54,0.015
China,Medium,2097,10-14,0.033
China,Medium,2097,15-19,5.963
China,Medium,2097,20-24,34.687
China,Medium,2097,25-29,86.353
China,Medium,2097,30-34,101.774
China,Medium,2097,35-39,54.65
China,Medium,2097,40-44,12.102
China,Medium,2097,45-49,0.762
China,Medium,2097,50-54,0.015
China,Medium,2098,10-14,0.033
China,Medium,2098,15-19,5.988
China,Medium,2098,20-24,34.814
China,Medium,2098,25-29,86.582
China,Medium,2098,30-34,102.025
China,Medium,2098,35-39,54.874
China,Medium,2098,40-44,12.166
China,Medium,2098,45-49,0.763
China,Medium,2098,50-54,0.015
China,Medium,2099,10-14,0.033
China,Medium,2099,15-19,6.009
China,Medium,2099,20-24,34.918
China,Medium,2099,25-29,86.792
China,Medium,2099,30-34,102.231
China,Medium,2099,35-39,55.058
China,Medium,2099,40-44,12.238
China,Medium,2099,45-49,0.764
China,Medium,2099,50-54,0.015
China,Medium,2100,10-14,0.033
China,Medium,2100,15-19,5.987
China,Medium,2100,20-24,34.77
China,Medium,2100,25-29,86.394
China,Medium,2100,30-34,101.716
China,Medium,2100,35-39,54.815
China,Medium,2100,40-44,12.224
China,Medium,2100,45-49,0.761
China,Medium,2100,50-54,0.015
China,High,2022,10-14,0.149
China,High,2022,15-19,13.546
China,High,2022,20-24,59.28
China,High,2022,25-29,97.776
China,High,2022,30-34,71.091
China,High,2022,35-39,33.948
China,High,2022,40-44,8.158
China,High,2022,45-49,1.057
China,High,2022,50-54,0.147
China,High,2023,10-14,0.152
China,High,2023,15-19,13.709
China,High,2023,20-24,57.414
China,High,2023,25-29,98.117
China,High,2023,30-34,72.657
China,High,2023,35-39,35.865
China,High,2023,40-44,8.541
China,High,2023,45-49,1.033
China,High,2023,50-54,0.138
China,High,2024,10-14,0.155
China,High,2024,15-19,13.883
China,High,2024,20-24,55.668
China,High,2024,25-29,98.455
China,High,2024,30-34,74.51
China,High,2024,35-39,37.476
China,High,2024,40-44,8.839
China,High,2024,45-49,1.024
China,High,2024,50-54,0.13
China,High,2025,10-14,0.159
China,High,2025,15-19,14.039
China,High,2025,20-24,53.506
China,High,2025,25-29,98.219
China,High,2025,30-34,76.568
China,High,2025,35-39,39.015
China,High,2025,40-44,9.234
China,High,2025,45-49,1.014
China,High,2025,50-54,0.122
China,High,2026,10-14,0.164
China,High,2026,15-19,14.272
China,High,2026,20-24,51.389
China,High,2026,25-29,98.037
China,High,2026,30-34,78.745
China,High,2026,35-39,40.383
China,High,2026,40-44,9.774
China,High,2026,45-49,1.003
China,High,2026,50-54,0.116
China,High,2027,10-14,0.183
China,High,2027,15-19,15.877
China,High,2027,20-24,54.548
China,High,2027,25-29,107.886
China,High,2027,30-34,88.746
China,High,2027,35-39,45.833
China,High,2027,40-44,11.516
China,High,2027,45-49,1.09
China,High,2027,50-54,0.122
China,High,2028,10-14,0.186
China,High,2028,15-19,15.946
China,High,2028,20-24,52.587
China,High,2028,25-29,107.639
China,High,2028,30-34,90.56
China,High,2028,35-39,47.287
China,High,2028,40-44,12.055
China,High,2028,45-49,1.054
China,High,2028,50-54,0.117
China,High,2029,10-14,0.193
China,High,2029,15-19,16.094
China,High,2029,20-24,50.814
China,High,2029,25-29,107.431
China,High,2029,30-34,92.447
China,High,2029,35-39,49.035
China,High,2029,40-44,12.367
China,High,2029,45-49,1.012
China,High,2029,50-54,0.114
China,High,2030,10-14,0.204
China,High,2030,15-19,16.333
China,High,2030,20-24,49.121
China,High,2030,25-29,106.875
China,High,2030,30-34,94.216
China,High,2030,35-39,51.289
China,High,2030,40-44,12.735
China,High,2030,45-49,0.986
China,High,2030,50-54,0.111
China,High,2031,10-14,0.216
China,High,2031,15-19,16.547
China,High,2031,20-24,47.707
China,High,2031,25-29,106.383
China,High,2031,30-34,96.024
China,High,2031,35-39,53.728
China,High,2031,40-44,12.913
China,High,2031,45-49,0.972
China,High,2031,50-54,0.107
China,High,2032,10-14,0.228
China,High,2032,15-19,17.502
China,High,2032,20-24,48.967
China,High,2032,25-29,112.169
China,High,2032,30-34,103.412
China,High,2032,35-39,59.071
China,High,2032,40-44,13.658
China,High,2032,45-49,1.023
China,High,2032,50-54,0.111
China,High,2033,10-14,0.215
China,High,2033,15-19,17.606
China,High,2033,20-24,47.334
China,High,2033,25-29,111.433
China,High,2033,30-34,104.811
China,High,2033,35-39,61.032
China,High,2033,40-44,13.754
China,High,2033,45-49,0.999
China,High,2033,50-54,0.105
China,High,2034,10-14,0.2
China,High,2034,15-19,17.954
China,High,2034,20-24,45.637
China,High,2034,25-29,110.24
China,High,2034,30-34,105.712
China,High,2034,35-39,62.721
China,High,2034,40-44,14.03
China,High,2034,45-49,0.956
